Language,subj,edad,género,lugar de grabación,grabación,fecha,age,task,prompt,age_interval,response_num,response,correct,spanish,adjacency,dist,correct_switch
Shipibo,sh_24,7,femenino,c.c.n.n. (bahuanisho),10,03/08/2017,7.7,Comprehension,Yankon,8,3,297,0,Azul/Verde,1,,
Shipibo,sh_25,9,femenino,c.c.n.n. (bahuanisho),11,03/08/2017,9.7,Comprehension,Yankon,10,3,320,1,Azul/Verde,1,,
Shipibo,sh_26,8,femenino,c.c.n.n. (bahuanisho),12,03/08/2017,8.5,Comprehension,Yankon,8,3,320,1,Azul/Verde,1,,
Shipibo,sh_27,5,femenino,c.c.n.n. (bahuanisho),13,03/08/2017,5.4,Comprehension,Yankon,5,3,274,0,Azul/Verde,1,,
Shipibo,sh_28,5,femenino,c.c.n.n. (bahuanisho),14,03/08/2017,5.5,Comprehension,Yankon,6,3,234,1,Azul/Verde,1,,
Shipibo,sh_29,8 or 9,femenino,c.c.n.n. (bahuanisho),15,03/08/2017,9,Comprehension,Yankon,9,3,325,1,Azul/Verde,1,,
Shipibo,sh_30,7 or 8,femenino,c.c.n.n. (bahuanisho),16,03/08/2017,8,Comprehension,Yankon,8,3,312,0,Azul/Verde,1,,
Shipibo,sh_31,8,femenino,c.c.n.n. (bahuanisho),17,03/08/2017,7.9,Comprehension,Yankon,8,3,1,1,Azul/Verde,1,,
Shipibo,sh_32,8,femenino,c.c.n.n. (bahuanisho),18,03/08/2017,8,Comprehension,Yankon,8,3,297,0,Azul/Verde,1,,
Shipibo,sh_33,11,masculino,c.c.n.n. (bahuanisho),19,03/08/2017,11.1,Comprehension,Yankon,11,3,320,1,Azul/Verde,1,,
Shipibo,sh_34,11,femenino,c.c.n.n. (bahuanisho),20,03/08/2017,11,Comprehension,Yankon,11,3,1,1,Azul/Verde,1,,
Shipibo,sh_35,7,femenino,c.c.n.n. (bahuanisho),21,03/08/2017,7.5,Comprehension,Yankon,8,3,325,1,Azul/Verde,1,,
Shipibo,sh_36,8,masculino,c.c.n.n. (bahuanisho),22,03/08/2017,8.7,Comprehension,Yankon,9,3,320,1,Azul/Verde,1,,
Shipibo,sh_37,9,femenino,c.c.n.n. (bahuanisho),23,03/08/2017,9.7,Comprehension,Yankon,10,3,325,1,Azul/Verde,1,,
Shipibo,sh_38,8,femenino,c.c.n.n. (bahuanisho),24,03/08/2017,9.3,Comprehension,Yankon,9,3,234,1,Azul/Verde,1,,
Shipibo,sh_39,7,masculino,c.c.n.n. (bahuanisho),25,03/08/2017,7,Comprehension,Yankon,7,3,1,1,Azul/Verde,1,,
Shipibo,sh_40,7,masculino,c.c.n.n. (bahuanisho),26,03/08/2017,7.5,Comprehension,Yankon,8,3,297,0,Azul/Verde,1,,
Shipibo,sh_41,8,masculino,c.c.n.n. (bahuanisho),27,03/08/2017,8.2,Comprehension,Yankon,8,3,1,1,Azul/Verde,1,,
Shipibo,sh_42,10,femenino,c.c.n.n. (bahuanisho),1,05/08/2017,10,Comprehension,Yankon,10,3,325,1,Azul/Verde,1,,
Shipibo,sh_43,8,femenino,c.c.n.n. (bahuanisho),2,05/08/2017,8.5,Comprehension,Yankon,8,3,1,1,Azul/Verde,1,,
Shipibo,sh_44,6,femenino,c.c.n.n. (bahuanisho),3,05/08/2017,6,Comprehension,Yankon,6,3,234,1,Azul/Verde,1,,
Shipibo,sh_45,10,masculino,c.c.n.n. (bahuanisho),4,05/08/2017,10.6,Comprehension,Yankon,11,3,320,1,Azul/Verde,1,,
Shipibo,sh_46,11,masculino,c.c.n.n. (bahuanisho),5,05/08/2017,11,Comprehension,Yankon,11,3,325,1,Azul/Verde,1,,
Shipibo,sh_47,9,masculino,c.c.n.n. (bahuanisho),6,05/08/2017,9.4,Comprehension,Yankon,9,3,320,1,Azul/Verde,1,,
Shipibo,sh_48,11,femenino,c.c.n.n. (bahuanisho),7,05/08/2017,11.7,Comprehension,Yankon,12,3,320,1,Azul/Verde,1,,
Shipibo,sh_49,8,masculino,c.c.n.n. (bahuanisho),8,05/08/2017,8.1,Comprehension,Yankon,8,3,325,1,Azul/Verde,1,,
Shipibo,sh_50,8,femenino,c.c.n.n. (bahuanisho),9,05/08/2017,8.7,Comprehension,Yankon,9,3,1,1,Azul/Verde,1,,
Shipibo,sh_51,11,masculino,c.c.n.n. (bahuanisho),10,05/08/2017,11.6,Comprehension,Yankon,12,3,325,1,Azul/Verde,1,,
Shipibo,sh_52,10,femenino,bena jema,20,10/08/2017,10.2,Comprehension,Yankon,10,3,,,Azul/Verde,,,
Shipibo,sh_53,10,masculino,bena jema,21,10/08/2017,10,Comprehension,Yankon,10,3,325,1,Azul/Verde,1,,
Shipibo,sh_54,9,femenino,bena jema,22,10/08/2017,9.6,Comprehension,Yankon,10,3,1,1,Azul/Verde,1,,
Shipibo,sh_55,7,femenino,bena jema,23,10/08/2017,7.5,Comprehension,Yankon,8,3,1,1,Azul/Verde,1,,
Shipibo,sh_56,9,masculino,bena jema,24,10/08/2017,9.6,Comprehension,Yankon,10,3,320,1,Azul/Verde,1,,
Shipibo,sh_57,8,femenino,bena jema,25,10/08/2017,8.5,Comprehension,Yankon,8,3,1,1,Azul/Verde,1,,
Shipibo,sh_1,6,femenino,bilingue,7,17/07/2017,6.4,Comprehension,Yankon,6,4,297,0,Azul/Verde,1,,
Shipibo,sh_2,7,femenino,bilingue,8,17/07/2017,7.4,Comprehension,Yankon,7,4,325,1,Azul/Verde,1,,
Shipibo,sh_3,9,masculino,bilingue,5,17/07/2017,9.6,Comprehension,Yankon,10,4,1,1,Azul/Verde,1,,
Shipibo,sh_4,7,masculino,bilingue,6,17/07/2017,7.3,Comprehension,Yankon,7,4,274,0,Azul/Verde,1,,
Shipibo,sh_5,7,femenino,bilingue,1,17/07/2017,7.8,Comprehension,Yankon,8,4,245,0,Azul/Verde,1,,
Shipibo,sh_6,8,masculino,bilingue,2,17/07/2017,8.2,Comprehension,Yankon,8,4,325,1,Azul/Verde,1,,
Shipibo,sh_7,5,masculino,bilingue,3,17/07/2017,5.7,Comprehension,Yankon,6,4,234,1,Azul/Verde,1,,
Shipibo,sh_8,8,femenino,bilingue,4,17/07/2017,8.9,Comprehension,Yankon,9,4,325,1,Azul/Verde,1,,
Shipibo,sh_9,8,masculino,bilingue,9,17/07/2017,8.3,Comprehension,Yankon,8,4,325,1,Azul/Verde,1,,
Shipibo,sh_10,7,masculino,c.c.n.n. (bahuanisho),1,02/08/2017,7,Comprehension,Yankon,7,4,325,1,Azul/Verde,1,,
Shipibo,sh_11,6,masculino,c.c.n.n. (bahuanisho),2,02/08/2017,6.9,Comprehension,Yankon,7,4,234,1,Azul/Verde,1,,
Shipibo,sh_12,5,femenino,c.c.n.n. (bahuanisho),3,02/08/2017,6.5,Comprehension,Yankon,6,4,1,1,Azul/Verde,1,,
Shipibo,sh_13,6,femenino,c.c.n.n. (bahuanisho),4,02/08/2017,6,Comprehension,Yankon,6,4,245,0,Azul/Verde,1,,
Shipibo,sh_14,6,masculino,c.c.n.n. (bahuanisho),5,02/08/2017,6.3,Comprehension,Yankon,6,4,320,1,Azul/Verde,1,,
Shipibo,sh_15,8,femenino,c.c.n.n. (bahuanisho),1,03/08/2017,8.4,Comprehension,Yankon,8,4,320,1,Azul/Verde,1,,
Shipibo,sh_16,7,femenino,c.c.n.n. (bahuanisho),2,03/08/2017,7.3,Comprehension,Yankon,7,4,325,1,Azul/Verde,1,,
Shipibo,sh_17,9,masculino,c.c.n.n. (bahuanisho),3,03/08/2017,9.3,Comprehension,Yankon,9,4,325,1,Azul/Verde,1,,
Shipibo,sh_18,8,femenino,c.c.n.n. (bahuanisho),4,03/08/2017,8,Comprehension,Yankon,8,4,245,0,Azul/Verde,1,,
Shipibo,sh_19,6,femenino,c.c.n.n. (bahuanisho),5,03/08/2017,6,Comprehension,Yankon,6,4,274,0,Azul/Verde,1,,
Shipibo,sh_20,6,masculino,c.c.n.n. (bahuanisho),6,03/08/2017,6.6,Comprehension,Yankon,7,4,312,0,Azul/Verde,1,,
Shipibo,sh_21,9,masculino,c.c.n.n. (bahuanisho),7,03/08/2017,9.5,Comprehension,Yankon,10,4,325,1,Azul/Verde,1,,
Shipibo,sh_22,7,femenino,c.c.n.n. (bahuanisho),8,03/08/2017,7.8,Comprehension,Yankon,8,4,297,0,Azul/Verde,1,,
Shipibo,sh_23,8,femenino,c.c.n.n. (bahuanisho),9,03/08/2017,8.1,Comprehension,Yankon,8,4,325,1,Azul/Verde,1,,
Shipibo,sh_24,7,femenino,c.c.n.n. (bahuanisho),10,03/08/2017,7.7,Comprehension,Yankon,8,4,320,1,Azul/Verde,1,,
Shipibo,sh_25,9,femenino,c.c.n.n. (bahuanisho),11,03/08/2017,9.7,Comprehension,Yankon,10,4,325,1,Azul/Verde,1,,
Shipibo,sh_26,8,femenino,c.c.n.n. (bahuanisho),12,03/08/2017,8.5,Comprehension,Yankon,8,4,297,0,Azul/Verde,1,,
Shipibo,sh_27,5,femenino,c.c.n.n. (bahuanisho),13,03/08/2017,5.4,Comprehension,Yankon,5,4,234,1,Azul/Verde,1,,
Shipibo,sh_28,5,femenino,c.c.n.n. (bahuanisho),14,03/08/2017,5.5,Comprehension,Yankon,6,4,320,1,Azul/Verde,1,,
Shipibo,sh_29,8 or 9,femenino,c.c.n.n. (bahuanisho),15,03/08/2017,9,Comprehension,Yankon,9,4,320,1,Azul/Verde,1,,
Shipibo,sh_30,7 or 8,femenino,c.c.n.n. (bahuanisho),16,03/08/2017,8,Comprehension,Yankon,8,4,297,0,Azul/Verde,1,,
Shipibo,sh_31,8,femenino,c.c.n.n. (bahuanisho),17,03/08/2017,7.9,Comprehension,Yankon,8,4,297,0,Azul/Verde,1,,
Shipibo,sh_32,8,femenino,c.c.n.n. (bahuanisho),18,03/08/2017,8,Comprehension,Yankon,8,4,274,0,Azul/Verde,1,,
Shipibo,sh_33,11,masculino,c.c.n.n. (bahuanisho),19,03/08/2017,11.1,Comprehension,Yankon,11,4,325,1,Azul/Verde,1,,
Shipibo,sh_34,11,femenino,c.c.n.n. (bahuanisho),20,03/08/2017,11,Comprehension,Yankon,11,4,245,0,Azul/Verde,1,,
Shipibo,sh_35,7,femenino,c.c.n.n. (bahuanisho),21,03/08/2017,7.5,Comprehension,Yankon,8,4,320,1,Azul/Verde,1,,
Shipibo,sh_36,8,masculino,c.c.n.n. (bahuanisho),22,03/08/2017,8.7,Comprehension,Yankon,9,4,325,1,Azul/Verde,1,,
Shipibo,sh_37,9,femenino,c.c.n.n. (bahuanisho),23,03/08/2017,9.7,Comprehension,Yankon,10,4,320,1,Azul/Verde,1,,
Shipibo,sh_38,8,femenino,c.c.n.n. (bahuanisho),24,03/08/2017,9.3,Comprehension,Yankon,9,4,297,0,Azul/Verde,1,,
Shipibo,sh_39,7,masculino,c.c.n.n. (bahuanisho),25,03/08/2017,7,Comprehension,Yankon,7,4,320,1,Azul/Verde,1,,
Shipibo,sh_40,7,masculino,c.c.n.n. (bahuanisho),26,03/08/2017,7.5,Comprehension,Yankon,8,4,234,1,Azul/Verde,1,,
Shipibo,sh_41,8,masculino,c.c.n.n. (bahuanisho),27,03/08/2017,8.2,Comprehension,Yankon,8,4,325,1,Azul/Verde,1,,
Shipibo,sh_42,10,femenino,c.c.n.n. (bahuanisho),1,05/08/2017,10,Comprehension,Yankon,10,4,320,1,Azul/Verde,1,,
Shipibo,sh_43,8,femenino,c.c.n.n. (bahuanisho),2,05/08/2017,8.5,Comprehension,Yankon,8,4,320,1,Azul/Verde,1,,
Shipibo,sh_44,6,femenino,c.c.n.n. (bahuanisho),3,05/08/2017,6,Comprehension,Yankon,6,4,312,0,Azul/Verde,1,,
Shipibo,sh_45,10,masculino,c.c.n.n. (bahuanisho),4,05/08/2017,10.6,Comprehension,Yankon,11,4,325,1,Azul/Verde,1,,
Shipibo,sh_46,11,masculino,c.c.n.n. (bahuanisho),5,05/08/2017,11,Comprehension,Yankon,11,4,320,1,Azul/Verde,1,,
Shipibo,sh_47,9,masculino,c.c.n.n. (bahuanisho),6,05/08/2017,9.4,Comprehension,Yankon,9,4,325,1,Azul/Verde,1,,
Shipibo,sh_48,11,femenino,c.c.n.n. (bahuanisho),7,05/08/2017,11.7,Comprehension,Yankon,12,4,274,0,Azul/Verde,1,,
Shipibo,sh_49,8,masculino,c.c.n.n. (bahuanisho),8,05/08/2017,8.1,Comprehension,Yankon,8,4,320,1,Azul/Verde,1,,
Shipibo,sh_50,8,femenino,c.c.n.n. (bahuanisho),9,05/08/2017,8.7,Comprehension,Yankon,9,4,320,1,Azul/Verde,1,,
Shipibo,sh_51,11,masculino,c.c.n.n. (bahuanisho),10,05/08/2017,11.6,Comprehension,Yankon,12,4,320,1,Azul/Verde,1,,
Shipibo,sh_52,10,femenino,bena jema,20,10/08/2017,10.2,Comprehension,Yankon,10,4,,,Azul/Verde,,,
Shipibo,sh_53,10,masculino,bena jema,21,10/08/2017,10,Comprehension,Yankon,10,4,320,1,Azul/Verde,1,,
Shipibo,sh_54,9,femenino,bena jema,22,10/08/2017,9.6,Comprehension,Yankon,10,4,325,1,Azul/Verde,1,,
Shipibo,sh_55,7,femenino,bena jema,23,10/08/2017,7.5,Comprehension,Yankon,8,4,297,0,Azul/Verde,1,,
Shipibo,sh_56,9,masculino,bena jema,24,10/08/2017,9.6,Comprehension,Yankon,10,4,325,1,Azul/Verde,1,,
Shipibo,sh_57,8,femenino,bena jema,25,10/08/2017,8.5,Comprehension,Yankon,8,4,,,Azul/Verde,,,
Spanish,sp_1,8,femenino,c.c.n.n. (bahuanisho),9,04/08/2017,9,Comprehension,Blanco,9,1,121,0,Blanco,0,80.65681620297195,
Spanish,sp_1,8,femenino,c.c.n.n. (bahuanisho),9,04/08/2017,9,Comprehension,Verde,9,1,291,0,Verde,1,86.72483439015609,
Spanish,sp_1,8,femenino,c.c.n.n. (bahuanisho),9,04/08/2017,9,Comprehension,Rojo,9,1,245,1,Rojo,,,
Spanish,sp_1,8,femenino,c.c.n.n. (bahuanisho),9,04/08/2017,9,Comprehension,Amarillo,9,1,65,0,Amarillo,0,123.32584725028245,
Spanish,sp_1,8,femenino,c.c.n.n. (bahuanisho),9,04/08/2017,9,Comprehension,Celeste,9,1,325,0,Celeste,,,
Spanish,sp_1,8,femenino,c.c.n.n. (bahuanisho),9,04/08/2017,9,Comprehension,Negro,9,1,312,1,Negro,,,
Spanish,sp_1,8,femenino,c.c.n.n. (bahuanisho),9,04/08/2017,9,Comprehension,Naranja,9,1,121,1,Naranja,,,
Spanish,sp_1,8,femenino,c.c.n.n. (bahuanisho),9,04/08/2017,9,Comprehension,Gris,9,1,274,0,Gris,1,39.51001012401794,
Spanish,sp_1,8,femenino,c.c.n.n. (bahuanisho),9,04/08/2017,9,Comprehension,Morado,9,1,65,0,Morado,1,36.901482355049104,
Spanish,sp_1,8,femenino,c.c.n.n. (bahuanisho),9,04/08/2017,9,Comprehension,Marron,9,1,234,0,Marron,0,92.30452318277798,
Spanish,sp_1,8,femenino,c.c.n.n. (bahuanisho),9,04/08/2017,9,Comprehension,Rosa,9,1,297,0,Rosa,0,123.32584725028245,
Spanish,sp_2,7,femenino,c.c.n.n. (bahuanisho),10,04/08/2017,7.7,Comprehension,Blanco,8,1,274,1,Blanco,,,
Spanish,sp_2,7,femenino,c.c.n.n. (bahuanisho),10,04/08/2017,7.7,Comprehension,Verde,8,1,234,1,Verde,,,
Spanish,sp_2,7,femenino,c.c.n.n. (bahuanisho),10,04/08/2017,7.7,Comprehension,Rojo,8,1,266,0,Rojo,1,24.87548592490205,
Spanish,sp_2,7,femenino,c.c.n.n. (bahuanisho),10,04/08/2017,7.7,Comprehension,Amarillo,8,1,46,0,Amarillo,0,113.30812371582189,
Spanish,sp_2,7,femenino,c.c.n.n. (bahuanisho),10,04/08/2017,7.7,Comprehension,Celeste,8,1,312,0,Celeste,,,
Spanish,sp_2,7,femenino,c.c.n.n. (bahuanisho),10,04/08/2017,7.7,Comprehension,Negro,8,1,312,1,Negro,,,
Spanish,sp_2,7,femenino,c.c.n.n. (bahuanisho),10,04/08/2017,7.7,Comprehension,Naranja,8,1,121,1,Naranja,,,
Spanish,sp_2,7,femenino,c.c.n.n. (bahuanisho),10,04/08/2017,7.7,Comprehension,Gris,8,1,65,0,Gris,0,59.738584683602944,
Spanish,sp_2,7,femenino,c.c.n.n. (bahuanisho),10,04/08/2017,7.7,Comprehension,Morado,8,1,245,0,Morado,1,66.94457558308963,
Spanish,sp_2,7,femenino,c.c.n.n. (bahuanisho),10,04/08/2017,7.7,Comprehension,Marron,8,1,46,0,Marron,1,57.67650214775511,
Spanish,sp_2,7,femenino,c.c.n.n. (bahuanisho),10,04/08/2017,7.7,Comprehension,Rosa,8,1,325,0,Rosa,1,36.901482355049104,
Spanish,sp_3,8,femenino,c.c.n.n. (bahuanisho),7,04/08/2017,8.5,Comprehension,Blanco,8,1,46,0,Blanco,1,39.51001012401794,
Spanish,sp_3,8,femenino,c.c.n.n. (bahuanisho),7,04/08/2017,8.5,Comprehension,Verde,8,1,325,0,Verde,0,104.20868389918375,
Spanish,sp_3,8,femenino,c.c.n.n. (bahuanisho),7,04/08/2017,8.5,Comprehension,Rojo,8,1,266,0,Rojo,1,24.87548592490205,
Spanish,sp_3,8,femenino,c.c.n.n. (bahuanisho),7,04/08/2017,8.5,Comprehension,Amarillo,8,1,297,1,Amarillo,,,
Spanish,sp_3,8,femenino,c.c.n.n. (bahuanisho),7,04/08/2017,8.5,Comprehension,Celeste,8,1,65,0,Celeste,,,
Spanish,sp_3,8,femenino,c.c.n.n. (bahuanisho),7,04/08/2017,8.5,Comprehension,Negro,8,1,312,1,Negro,,,
Spanish,sp_3,8,femenino,c.c.n.n. (bahuanisho),7,04/08/2017,8.5,Comprehension,Naranja,8,1,121,1,Naranja,,,
Spanish,sp_3,8,femenino,c.c.n.n. (bahuanisho),7,04/08/2017,8.5,Comprehension,Gris,8,1,46,1,Gris,,,
Spanish,sp_3,8,femenino,c.c.n.n. (bahuanisho),7,04/08/2017,8.5,Comprehension,Morado,8,1,245,0,Morado,1,66.94457558308963,
Spanish,sp_3,8,femenino,c.c.n.n. (bahuanisho),7,04/08/2017,8.5,Comprehension,Marron,8,1,46,0,Marron,1,57.67650214775511,
Spanish,sp_3,8,femenino,c.c.n.n. (bahuanisho),7,04/08/2017,8.5,Comprehension,Rosa,8,1,65,1,Rosa,,,
Spanish,sp_4,8,femenino,c.c.n.n. (bahuanisho),8,04/08/2017,8.2,Comprehension,Blanco,8,1,65,0,Blanco,1,71.63845754900088,
Spanish,sp_4,8,femenino,c.c.n.n. (bahuanisho),8,04/08/2017,8.2,Comprehension,Verde,8,1,325,0,Verde,0,104.20868389918375,
Spanish,sp_4,8,femenino,c.c.n.n. (bahuanisho),8,04/08/2017,8.2,Comprehension,Rojo,8,1,46,0,Rojo,0,70.64688174293329,
Spanish,sp_4,8,femenino,c.c.n.n. (bahuanisho),8,04/08/2017,8.2,Comprehension,Amarillo,8,1,234,0,Amarillo,1,119.88323068719829,
Spanish,sp_4,8,femenino,c.c.n.n. (bahuanisho),8,04/08/2017,8.2,Comprehension,Celeste,8,1,291,0,Celeste,,,
Spanish,sp_4,8,femenino,c.c.n.n. (bahuanisho),8,04/08/2017,8.2,Comprehension,Negro,8,1,312,1,Negro,,,
Spanish,sp_4,8,femenino,c.c.n.n. (bahuanisho),8,04/08/2017,8.2,Comprehension,Naranja,8,1,121,1,Naranja,,,
Spanish,sp_4,8,femenino,c.c.n.n. (bahuanisho),8,04/08/2017,8.2,Comprehension,Gris,8,1,245,0,Gris,0,70.64688174293329,
Spanish,sp_4,8,femenino,c.c.n.n. (bahuanisho),8,04/08/2017,8.2,Comprehension,Morado,8,1,266,0,Morado,0,71.70394549813838,
Spanish,sp_4,8,femenino,c.c.n.n. (bahuanisho),8,04/08/2017,8.2,Comprehension,Marron,8,1,46,0,Marron,1,57.67650214775511,
Spanish,sp_4,8,femenino,c.c.n.n. (bahuanisho),8,04/08/2017,8.2,Comprehension,Rosa,8,1,274,0,Rosa,1,71.63845754900088,
Spanish,sp_5,8,femenino,c.c.n.n. (bahuanisho),5,04/08/2017,8,Comprehension,Blanco,8,1,46,0,Blanco,1,39.51001012401794,
Spanish,sp_5,8,femenino,c.c.n.n. (bahuanisho),5,04/08/2017,8,Comprehension,Verde,8,1,274,0,Verde,0,74.88113647641842,
Spanish,sp_5,8,femenino,c.c.n.n. (bahuanisho),5,04/08/2017,8,Comprehension,Rojo,8,1,312,0,Rojo,0,72.88365866228177,
Spanish,sp_5,8,femenino,c.c.n.n. (bahuanisho),5,04/08/2017,8,Comprehension,Amarillo,8,1,291,0,Amarillo,0,160.2771253173702,
Spanish,sp_5,8,femenino,c.c.n.n. (bahuanisho),5,04/08/2017,8,Comprehension,Celeste,8,1,234,0,Celeste,,,
Spanish,sp_5,8,femenino,c.c.n.n. (bahuanisho),5,04/08/2017,8,Comprehension,Negro,8,1,325,0,Negro,0,49.65288410555826,
Spanish,sp_5,8,femenino,c.c.n.n. (bahuanisho),5,04/08/2017,8,Comprehension,Naranja,8,1,121,1,Naranja,,,
Spanish,sp_5,8,femenino,c.c.n.n. (bahuanisho),5,04/08/2017,8,Comprehension,Gris,8,1,325,0,Gris,0,52.86956118599813,
Spanish,sp_5,8,femenino,c.c.n.n. (bahuanisho),5,04/08/2017,8,Comprehension,Morado,8,1,297,0,Morado,0,146.31869463605804,
Spanish,sp_5,8,femenino,c.c.n.n. (bahuanisho),5,04/08/2017,8,Comprehension,Marron,8,1,245,0,Marron,1,24.87548592490205,
Spanish,sp_5,8,femenino,c.c.n.n. (bahuanisho),5,04/08/2017,8,Comprehension,Rosa,8,1,65,1,Rosa,,,
Spanish,sp_6,7,femenino,c.c.n.n. (bahuanisho),6,04/08/2017,7.5,Comprehension,Blanco,8,1,312,0,Blanco,0,70.54001772044006,
Spanish,sp_6,7,femenino,c.c.n.n. (bahuanisho),6,04/08/2017,7.5,Comprehension,Verde,8,1,245,0,Verde,0,113.85965396047891,
Spanish,sp_6,7,femenino,c.c.n.n. (bahuanisho),6,04/08/2017,7.5,Comprehension,Rojo,8,1,245,1,Rojo,,,
Spanish,sp_6,7,femenino,c.c.n.n. (bahuanisho),6,04/08/2017,7.5,Comprehension,Amarillo,8,1,297,1,Amarillo,,,
Spanish,sp_6,7,femenino,c.c.n.n. (bahuanisho),6,04/08/2017,7.5,Comprehension,Celeste,8,1,291,0,Celeste,,,
Spanish,sp_6,7,femenino,c.c.n.n. (bahuanisho),6,04/08/2017,7.5,Comprehension,Negro,8,1,312,1,Negro,,,
Spanish,sp_6,7,femenino,c.c.n.n. (bahuanisho),6,04/08/2017,7.5,Comprehension,Naranja,8,1,121,1,Naranja,,,
Spanish,sp_6,7,femenino,c.c.n.n. (bahuanisho),6,04/08/2017,7.5,Comprehension,Gris,8,1,266,0,Gris,1,57.67650214775511,
Spanish,sp_6,7,femenino,c.c.n.n. (bahuanisho),6,04/08/2017,7.5,Comprehension,Morado,8,1,325,1,Morado,,,
Spanish,sp_6,7,femenino,c.c.n.n. (bahuanisho),6,04/08/2017,7.5,Comprehension,Marron,8,1,46,0,Marron,1,57.67650214775511,
Spanish,sp_6,7,femenino,c.c.n.n. (bahuanisho),6,04/08/2017,7.5,Comprehension,Rosa,8,1,65,1,Rosa,,,
Spanish,sp_7,9,masculino,c.c.n.n. (bahuanisho),3,04/08/2017,9.2,Comprehension,Blanco,9,1,274,1,Blanco,,,
Spanish,sp_7,9,masculino,c.c.n.n. (bahuanisho),3,04/08/2017,9.2,Comprehension,Verde,9,1,234,1,Verde,,,
Spanish,sp_7,9,masculino,c.c.n.n. (bahuanisho),3,04/08/2017,9.2,Comprehension,Rojo,9,1,245,1,Rojo,,,
Spanish,sp_7,9,masculino,c.c.n.n. (bahuanisho),3,04/08/2017,9.2,Comprehension,Amarillo,9,1,297,1,Amarillo,,,
Spanish,sp_7,9,masculino,c.c.n.n. (bahuanisho),3,04/08/2017,9.2,Comprehension,Celeste,9,1,325,0,Celeste,,,
Spanish,sp_7,9,masculino,c.c.n.n. (bahuanisho),3,04/08/2017,9.2,Comprehension,Negro,9,1,312,1,Negro,,,
Spanish,sp_7,9,masculino,c.c.n.n. (bahuanisho),3,04/08/2017,9.2,Comprehension,Naranja,9,1,121,1,Naranja,,,
Spanish,sp_7,9,masculino,c.c.n.n. (bahuanisho),3,04/08/2017,9.2,Comprehension,Gris,9,1,291,0,Gris,0,48.65279642528269,
Spanish,sp_7,9,masculino,c.c.n.n. (bahuanisho),3,04/08/2017,9.2,Comprehension,Morado,9,1,46,0,Morado,0,52.86956118599813,
Spanish,sp_7,9,masculino,c.c.n.n. (bahuanisho),3,04/08/2017,9.2,Comprehension,Marron,9,1,266,1,Marron,,,
Spanish,sp_7,9,masculino,c.c.n.n. (bahuanisho),3,04/08/2017,9.2,Comprehension,Rosa,9,1,65,1,Rosa,,,
Spanish,sp_8,11,masculino,c.c.n.n. (bahuanisho),4,04/08/2017,11.6,Comprehension,Blanco,12,1,274,1,Blanco,,,
Spanish,sp_8,11,masculino,c.c.n.n. (bahuanisho),4,04/08/2017,11.6,Comprehension,Verde,12,1,234,1,Verde,,,
Spanish,sp_8,11,masculino,c.c.n.n. (bahuanisho),4,04/08/2017,11.6,Comprehension,Rojo,12,1,245,1,Rojo,,,
Spanish,sp_8,11,masculino,c.c.n.n. (bahuanisho),4,04/08/2017,11.6,Comprehension,Amarillo,12,1,297,1,Amarillo,,,
Spanish,sp_8,11,masculino,c.c.n.n. (bahuanisho),4,04/08/2017,11.6,Comprehension,Celeste,12,1,291,0,Celeste,,,
Spanish,sp_8,11,masculino,c.c.n.n. (bahuanisho),4,04/08/2017,11.6,Comprehension,Negro,12,1,312,1,Negro,,,
Spanish,sp_8,11,masculino,c.c.n.n. (bahuanisho),4,04/08/2017,11.6,Comprehension,Naranja,12,1,121,1,Naranja,,,
Spanish,sp_8,11,masculino,c.c.n.n. (bahuanisho),4,04/08/2017,11.6,Comprehension,Gris,12,1,46,1,Gris,,,
Spanish,sp_8,11,masculino,c.c.n.n. (bahuanisho),4,04/08/2017,11.6,Comprehension,Morado,12,1,325,1,Morado,,,
Spanish,sp_8,11,masculino,c.c.n.n. (bahuanisho),4,04/08/2017,11.6,Comprehension,Marron,12,1,266,1,Marron,,,
Spanish,sp_8,11,masculino,c.c.n.n. (bahuanisho),4,04/08/2017,11.6,Comprehension,Rosa,12,1,65,1,Rosa,,,
Spanish,sp_9,7,masculino,c.c.n.n. (bahuanisho),1,04/08/2017,7,Comprehension,Blanco,7,1,325,0,Blanco,0,77.47574975435863,
Spanish,sp_9,7,masculino,c.c.n.n. (bahuanisho),1,04/08/2017,7,Comprehension,Verde,7,1,234,1,Verde,,,
Spanish,sp_9,7,masculino,c.c.n.n. (bahuanisho),1,04/08/2017,7,Comprehension,Rojo,7,1,274,0,Rojo,0,85.85165694382374,
Spanish,sp_9,7,masculino,c.c.n.n. (bahuanisho),1,04/08/2017,7,Comprehension,Amarillo,7,1,297,1,Amarillo,,,
Spanish,sp_9,7,masculino,c.c.n.n. (bahuanisho),1,04/08/2017,7,Comprehension,Celeste,7,1,291,0,Celeste,,,
Spanish,sp_9,7,masculino,c.c.n.n. (bahuanisho),1,04/08/2017,7,Comprehension,Negro,7,1,312,1,Negro,,,
Spanish,sp_9,7,masculino,c.c.n.n. (bahuanisho),1,04/08/2017,7,Comprehension,Naranja,7,1,121,1,Naranja,,,
Spanish,sp_9,7,masculino,c.c.n.n. (bahuanisho),1,04/08/2017,7,Comprehension,Gris,7,1,46,1,Gris,,,
